"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"281","NA","NA","NA","NA","NA","NA","NA","NA","0.18999999999869"
"282","NA","NA","NA","NA","NA","NA","NA","NA","0.200000000000728"
"283","0.00106838689428528","9344.82485153609","562825.234947768","0.113339117328998","5.26316145938491","79.1575877293552","5.62072215780566e-05","-358.699921047079","150.619999999999"
"284","0.00309684120485448","18.6169972880515","1735.36790376559","2.46884412959629e-06","5.67152685762755","60.5554109916431","11.6072848295509","-301.850391682582","70.619999999999"
"285","NA","NA","NA","NA","NA","NA","NA","NA","0.18999999999869"
"286","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","2850669538109563","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","-497.838983089523","21.2900000000009"
"287","NA","NA","NA","NA","NA","NA","NA","NA","0.190000000002328"
"288","NA","NA","NA","NA","NA","NA","NA","NA","0.190000000002328"
"289","NA","NA","NA","NA","NA","NA","NA","NA","0.200000000000728"
"290","NA","NA","NA","NA","NA","NA","NA","NA","0.200000000000728"
"291","4.61302881605563e-09","2.1933415441825e-05","0.000174642146378855","1.26583143154297e-08","2.22044604925031e-16","151.444592843363","3.79366702137145e-06","-454.15938860706","65.7700000000004"
"292","NA","NA","NA","NA","NA","NA","NA","NA","0.19999999999709"
"293","NA","NA","NA","NA","NA","NA","NA","NA","0.209999999999127"
"294","2.29689225730745e-09","1.36971470415779e-05","0.000972075916068578","0.00533248806409591","2.22044604925031e-16","2.68867217940494e-07","9.6506375466376e-10","-497.838983011823","21.5300000000025"
"295","2.48179945733272e-09","2.5081885633666e-07","3.9903220222205","1.17441858516391e-06","3.31612921618851","0.00679258574596832","1.97238267174268e-05","-441.762616537833","40.75"
"296","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","1358119489771989","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","-497.838983089523","20.9099999999999"
"297","NA","NA","NA","NA","NA","NA","NA","NA","0.209999999999127"
"298","2.5434558868288e-12","2.43040752990055e-09","1.45734415614295e-05","0.00999523688387281","2.22044604925031e-16","2.56626644804631e-05","3.96279523377112e-09","-497.838975673257","21.7699999999968"
"299","11053.3303182754","16.8452610418498","1.9765016544869e+23","0.130080024004069","7.88335133741739e-13","3.11873256591993e-06","4.03028878261015e-12","-497.838982188229","22.5900000000001"
"300","NA","NA","NA","NA","NA","NA","NA","NA","0.200000000000728"
