"","alpha","beta","omega","death2","pred_nh40","pred_chl0","gamma","loglik","ttime","corrgood"
"169","1.283116715181e-11","2.83893039974424e-11","5.06967740849092e-07","0.00436211065926898","0.155169831361396","7.627629420317","95.4209237019758","-527.388652459533","39.8099999999977",0
"170","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00181606157130083","2.45636409320671e-07","2.22044604925031e-16","3.05223712861287e-08","-563.985317145074","22.7400000000016",0
"171","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00197425645498733","0.131428393102887","2.22044604925031e-16","1.74061992557558e-06","-563.985316781209","23.1200000000026",0
"172","0.004454592403414","17.2383903588523","25.6439037317443","0.00298534160736279","0.000597427479755917","13.5817791202623","34.029540096219","-431.579857743325","37.869999999999",0
"173","2.22044604925031e-16","2.22044604925031e-16","91.806275112207","0.000871361489409305","2.22044604925031e-16","2.22044604925031e-16","2.93483557599473e-10","-563.985317151512","23.2999999999993",0
"174","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00123279114417785","6.63065628033334e-12","2.22044604925031e-16","1.05541330142973e-08","-563.985317149319","22.5600000000013",0
"175","0.00519782297706861","16.7068953126972","19.5861412843792","0.00363237649815752","0.000701270543268189","13.6823050114344","33.5336404213405","-431.533307906935","53.8199999999997",0
"176","3.25733543580882e-15","2.22044604925031e-16","0.337016178683454","0.000945842506789429","2.22044604925031e-16","2.22044604925031e-16","1.15241482248245e-09","-563.985317151328","22.5",0
"177","0.0022928926708623","14.2266378369124","92.1051178116737","0.00481116665965237","1.32558245300244e-05","13.1837672529034","62.8251220061511","-436.450929464748","54.0800000000017",0
"178","0.00354188236219365","13.8622838327196","17.8470875701005","0.00351339917341302","0.000155597956891282","13.3790947123892","63.6262800247605","-434.11924284172","42.0900000000001",0
"179","0.0069897655332354","16.0096649655996","10.4385768850854","0.00390770061575229","0.000838968932245923","13.7874401920866","34.8012783956883","-431.373273082978","54.2200000000012",0
"180","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00188956513574113","44591.1631450854","2.22044604925031e-16","4.05199852487863e-06","-563.985316723342","22.630000000001",0
"181","2.10356054487204e-10","2.22044604925031e-16","171.358021939734","0.00295779609609612","1.98632529174092e-10","6.44239245479549e-12","2.60494017731794e-06","-563.985316600743","23.0599999999977",0
"182","0.00473055707541349","14.8901593680907","13.4111208804552","0.00497063752576686","0.000377093389264037","14.1404189986116","54.7805916242942","-433.316657555126","41.1599999999999",0
"183","2.22044604925031e-16","2.22044604925031e-16","0.897357374657964","0.00151871047385519","2.22044604925031e-16","2.22044604925031e-16","2.43206384145914e-07","-563.985317099675","22.9799999999996",0
"184","0.00342162674261109","18.0806000073378","220.300493928221","0.000123925672855078","0.000539900088117618","13.6021669621374","29.8526385816645","-431.909831620216","92.1699999999983",1
"185","7.46997102198355e-16","2.22044604925031e-16","1.37953052556868","0.00021525327177814","2.22044604925031e-16","2.22044604925031e-16","1.70472913635891e-15","-563.985317151575","24.0400000000009",0
"186","2.22044604925031e-16","2.22044604925031e-16","2.22044604925031e-16","0.00106739685391649","2.22044604925031e-16","2.22044604925031e-16","2.68029507799452e-10","-563.985317151518","24.8400000000001",0
