"","alpha","beta","omega","death1","death2","pred_nh40","pred_chl0","gamma","loglik","ttime"
"193",2.41085248779027e-12,4.59612909873884e-13,9.42589228084401e-07,5.87320799415098e-07,1.06856458721198e-11,7.66037910576089,196.967993582699,2.020872163498e-06,-487.034711273097,38.4400000000005
"194",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00167920228559556,21.9108299450541,7.84536067182447e-14,8.81288429000668e-10,4.1388231119297e-15,-563.985317151387,24.6700000000001
"195",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000579383607406013,2.02831380128018e-07,2.22044604925031e-16,3.75055944196923e-10,2.22044604925031e-16,-563.985317151495,24.5199999999995
"196",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,5.99615524913133e-05,2.22044604925031e-16,2.22044604925031e-16,3.88979400120405e-07,2.22044604925031e-16,-563.985317067786,24.4699999999993
"197",5.85871725931892e-11,2.22044604925031e-16,21.5791784320126,0.000336586408033706,2.22044604925031e-16,2.22044604925031e-16,3.78533388897906e-08,2.22044604925031e-16,-563.985317143436,24.3699999999999
"198",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00168154081399507,9.686640753365e-08,2.22044604925031e-16,1.18832490163656e-14,2.22044604925031e-16,-563.985317151575,24.0799999999999
"199",0.000996225853950633,29.4360630041437,520.4363905817,1.81310027135777e-05,3.40211916103692e-07,11.8173955301525,62.5774779438645,0.0125435011078744,-444.707055711052,56.4300000000003
"200",2.4431400157551e-13,9.28444312973136e-11,7.40375324420581e-08,0.00158572163279534,1.24003822033267,7.65225771777117,1.00337356384924,0.000526234636168019,-527.604180833719,30.130000000001
"201",0.00859989127081409,15.7793623002601,6.3262159371794,0.00209714694419953,0.000850910018861405,13.6530339195161,38.8708848090466,0.0927843868074127,-431.062346177233,65.7199999999993
"202",0.0010347816342078,28.4452726449152,729.791041427229,9.55864977794326e-05,2.13926694442581e-07,12.0875966089448,59.9991124730703,0.00388137215928621,-444.730658823885,59.5300000000007
"203",0.000822190299333381,0.00322653475485483,351.532827545482,9.20408037705715e-07,5.51598508890001e-08,13.0779844039404,197.386226902057,0.00593909206172189,-472.580711685843,48.5100000000002
"204",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.00210910657330615,0.0312766674499326,2.22044604925031e-16,2.22159488226036e-06,2.22044604925031e-16,-563.985316679275,24.3600000000006
"205",2.22044604925031e-16,2.22044604925031e-16,2.22044604925031e-16,0.000948942844846937,8.70485194328613e-09,2.22044604925031e-16,4.31001600190926e-09,2.22044604925031e-16,-563.985317150652,24.4499999999989
